model,script_id,domain,order,history_mode,run_id,step,step_type,score,anchor,shift,deviation,step_delta,confidence,explanation_len_words
llama3_1_8b,D03,deception,forward,history,1,C3,commitment,-2,-2,0,0,0,98,24
llama3_1_8b,D03,deception,forward,history,1,C4,commitment,-2,-2,0,0,0,95,24
llama3_1_8b,D03,deception,forward,history,2,R,rule,-2,-2,0,0,0,90,26
llama3_1_8b,D03,deception,forward,history,2,C1,commitment,-2,-2,0,0,0,95,24
llama3_1_8b,D03,deception,forward,history,2,C2,commitment,-2,-2,0,0,0,92,24
llama3_1_8b,D03,deception,forward,history,2,C3,commitment,-2,-2,0,0,0,98,24
llama3_1_8b,D03,deception,forward,history,2,C4,commitment,-2,-2,0,0,0,95,24
llama3_1_8b,D03,deception,forward,no_history,1,R,rule,-2,-2,0,0,0,90,26
llama3_1_8b,D03,deception,forward,no_history,1,C1,commitment,-1,-2,1,1,1,80,25
llama3_1_8b,D03,deception,forward,no_history,1,C2,commitment,-1,-2,1,1,0,80,27
llama3_1_8b,D03,deception,forward,no_history,1,C3,commitment,-1,-2,1,1,0,80,27
llama3_1_8b,D03,deception,forward,no_history,1,C4,commitment,-1,-2,1,1,0,80,33
llama3_1_8b,D03,deception,forward,no_history,2,R,rule,-2,-2,0,0,0,90,26
llama3_1_8b,D03,deception,forward,no_history,2,C1,commitment,-1,-2,1,1,1,80,25
llama3_1_8b,D03,deception,forward,no_history,2,C2,commitment,-1,-2,1,1,0,80,27
llama3_1_8b,D03,deception,forward,no_history,2,C3,commitment,-1,-2,1,1,0,80,27
llama3_1_8b,D03,deception,forward,no_history,2,C4,commitment,-1,-2,1,1,0,80,33
llama3_1_8b,D03,deception,reverse,history,1,C4,commitment,-1,-1,0,0,0,80,33
llama3_1_8b,D03,deception,reverse,history,1,C3,commitment,-1,-1,0,0,0,85,24
llama3_1_8b,D03,deception,reverse,history,1,C2,commitment,-1,-1,0,0,0,80,24
llama3_1_8b,D03,deception,reverse,history,1,C1,commitment,-1,-1,0,0,0,85,24
llama3_1_8b,D03,deception,reverse,history,1,R,rule,-1,-1,0,0,0,90,24
llama3_1_8b,D03,deception,reverse,history,2,C4,commitment,-1,-1,0,0,0,80,33
llama3_1_8b,D03,deception,reverse,history,2,C3,commitment,-1,-1,0,0,0,85,24
llama3_1_8b,D03,deception,reverse,history,2,C2,commitment,-1,-1,0,0,0,80,24
llama3_1_8b,D03,deception,reverse,history,2,C1,commitment,-1,-1,0,0,0,85,24
llama3_1_8b,D03,deception,reverse,history,2,R,rule,-1,-1,0,0,0,90,24
llama3_1_8b,D03,deception,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,80,33
llama3_1_8b,D03,deception,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D03,deception,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D03,deception,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,80,25
llama3_1_8b,D03,deception,reverse,no_history,1,R,rule,-2,-1,-1,1,-1,90,26
llama3_1_8b,D03,deception,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,80,33
llama3_1_8b,D03,deception,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D03,deception,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D03,deception,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,80,25
llama3_1_8b,D03,deception,reverse,no_history,2,R,rule,-2,-1,-1,1,-1,90,26
llama3_1_8b,D04,deception,forward,history,1,R,rule,-1,-1,0,0,0,80,26
llama3_1_8b,D04,deception,forward,history,1,C1,commitment,-1,-1,0,0,0,85,21
llama3_1_8b,D04,deception,forward,history,1,C2,commitment,-1,-1,0,0,0,80,21
llama3_1_8b,D04,deception,forward,history,1,C3,commitment,-1,-1,0,0,0,85,21
llama3_1_8b,D04,deception,forward,history,1,C4,commitment,-1,-1,0,0,0,80,21
llama3_1_8b,D04,deception,forward,history,2,R,rule,-1,-1,0,0,0,80,26
llama3_1_8b,D04,deception,forward,history,2,C1,commitment,-1,-1,0,0,0,85,21
llama3_1_8b,D04,deception,forward,history,2,C2,commitment,-1,-1,0,0,0,80,21
llama3_1_8b,D04,deception,forward,history,2,C3,commitment,-1,-1,0,0,0,85,21
llama3_1_8b,D04,deception,forward,history,2,C4,commitment,-1,-1,0,0,0,80,21
llama3_1_8b,D04,deception,forward,no_history,1,R,rule,-1,-1,0,0,0,80,26
llama3_1_8b,D04,deception,forward,no_history,1,C1,commitment,-1,-1,0,0,0,80,18
llama3_1_8b,D04,deception,forward,no_history,1,C2,commitment,-1,-1,0,0,0,80,18
llama3_1_8b,D04,deception,forward,no_history,1,C3,commitment,-1,-1,0,0,0,80,26
llama3_1_8b,D04,deception,forward,no_history,1,C4,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,forward,no_history,2,R,rule,-1,-1,0,0,0,80,26
llama3_1_8b,D04,deception,forward,no_history,2,C1,commitment,-1,-1,0,0,0,80,18
llama3_1_8b,D04,deception,forward,no_history,2,C2,commitment,-1,-1,0,0,0,80,18
llama3_1_8b,D04,deception,forward,no_history,2,C3,commitment,-1,-1,0,0,0,80,26
llama3_1_8b,D04,deception,forward,no_history,2,C4,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,reverse,history,1,C4,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,reverse,history,1,C3,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,reverse,history,1,C2,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,reverse,history,1,C1,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,reverse,history,1,R,rule,-1,-1,0,0,0,90,22
llama3_1_8b,D04,deception,reverse,history,2,C4,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,reverse,history,2,C3,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,reverse,history,2,C2,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,reverse,history,2,C1,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,reverse,history,2,R,rule,-1,-1,0,0,0,90,22
llama3_1_8b,D04,deception,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,80,26
llama3_1_8b,D04,deception,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,80,18
llama3_1_8b,D04,deception,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,80,18
llama3_1_8b,D04,deception,reverse,no_history,1,R,rule,-1,-1,0,0,0,80,26
llama3_1_8b,D04,deception,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,80,27
llama3_1_8b,D04,deception,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,80,26
llama3_1_8b,D04,deception,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,80,18
llama3_1_8b,D04,deception,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,80,18
llama3_1_8b,D04,deception,reverse,no_history,2,R,rule,-1,-1,0,0,0,80,26
llama3_1_8b,D05,deception,forward,history,1,C1,commitment,1,1,0,0,0,60,23
llama3_1_8b,D05,deception,forward,history,1,C2,commitment,1,1,0,0,0,55,23
llama3_1_8b,D05,deception,forward,history,1,C3,commitment,1,1,0,0,0,50,23
llama3_1_8b,D05,deception,forward,history,1,C4,commitment,1,1,0,0,0,55,23
llama3_1_8b,D05,deception,forward,history,2,C1,commitment,1,1,0,0,0,60,23
llama3_1_8b,D05,deception,forward,history,2,C2,commitment,1,1,0,0,0,55,23
llama3_1_8b,D05,deception,forward,history,2,C3,commitment,1,1,0,0,0,50,23
llama3_1_8b,D05,deception,forward,history,2,C4,commitment,1,1,0,0,0,55,23
llama3_1_8b,D05,deception,forward,no_history,1,C2,commitment,-1,-1,0,0,0,80,29
llama3_1_8b,D05,deception,forward,no_history,1,C3,commitment,-1,-1,0,0,0,80,28
llama3_1_8b,D05,deception,forward,no_history,2,C2,commitment,-1,-1,0,0,0,80,29
llama3_1_8b,D05,deception,forward,no_history,2,C3,commitment,-1,-1,0,0,0,80,28
llama3_1_8b,D05,deception,reverse,history,1,C3,commitment,1,1,0,0,0,60,26
llama3_1_8b,D05,deception,reverse,history,1,C2,commitment,1,1,0,0,0,55,27
llama3_1_8b,D05,deception,reverse,history,1,C1,commitment,1,1,0,0,0,65,27
llama3_1_8b,D05,deception,reverse,history,1,R,rule,-1,1,-2,2,-2,80,19
llama3_1_8b,D05,deception,reverse,history,2,C3,commitment,1,1,0,0,0,60,26
llama3_1_8b,D05,deception,reverse,history,2,C2,commitment,1,1,0,0,0,55,27
llama3_1_8b,D05,deception,reverse,history,2,C1,commitment,1,1,0,0,0,65,27
llama3_1_8b,D05,deception,reverse,history,2,R,rule,-1,1,-2,2,-2,80,19
llama3_1_8b,D05,deception,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,80,28
llama3_1_8b,D05,deception,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,80,29
llama3_1_8b,D05,deception,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,80,28
llama3_1_8b,D05,deception,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,80,29
llama3_1_8b,D06,deception,forward,history,1,R,rule,-2,-2,0,0,0,90,34
llama3_1_8b,D06,deception,forward,history,1,C1,commitment,-2,-2,0,0,0,95,30
llama3_1_8b,D06,deception,forward,history,1,C2,commitment,-2,-2,0,0,0,98,30
llama3_1_8b,D06,deception,forward,history,1,C3,commitment,-2,-2,0,0,0,95,30
llama3_1_8b,D06,deception,forward,history,1,C4,commitment,-2,-2,0,0,0,98,30
llama3_1_8b,D06,deception,forward,history,2,R,rule,-2,-2,0,0,0,90,34
llama3_1_8b,D06,deception,forward,history,2,C1,commitment,-2,-2,0,0,0,95,30
llama3_1_8b,D06,deception,forward,history,2,C2,commitment,-2,-2,0,0,0,98,30
llama3_1_8b,D06,deception,forward,history,2,C3,commitment,-2,-2,0,0,0,95,30
llama3_1_8b,D06,deception,forward,history,2,C4,commitment,-2,-2,0,0,0,98,30
llama3_1_8b,D06,deception,forward,no_history,1,R,rule,-2,-2,0,0,0,90,34
llama3_1_8b,D06,deception,forward,no_history,1,C1,commitment,-1,-2,1,1,1,80,35
llama3_1_8b,D06,deception,forward,no_history,1,C2,commitment,-1,-2,1,1,0,80,39
llama3_1_8b,D06,deception,forward,no_history,1,C3,commitment,-1,-2,1,1,0,80,39
llama3_1_8b,D06,deception,forward,no_history,1,C4,commitment,-1,-2,1,1,0,80,39
llama3_1_8b,D06,deception,forward,no_history,2,R,rule,-2,-2,0,0,0,90,34
llama3_1_8b,D06,deception,forward,no_history,2,C1,commitment,-1,-2,1,1,1,80,35
llama3_1_8b,D06,deception,forward,no_history,2,C2,commitment,-1,-2,1,1,0,80,39
llama3_1_8b,D06,deception,forward,no_history,2,C3,commitment,-1,-2,1,1,0,80,39
llama3_1_8b,D06,deception,forward,no_history,2,C4,commitment,-1,-2,1,1,0,80,39
llama3_1_8b,D06,deception,reverse,history,1,C4,commitment,-1,-1,0,0,0,80,39
llama3_1_8b,D06,deception,reverse,history,1,C3,commitment,-1,-1,0,0,0,85,37
llama3_1_8b,D06,deception,reverse,history,1,C2,commitment,-1,-1,0,0,0,80,24
llama3_1_8b,D06,deception,reverse,history,1,C1,commitment,-1,-1,0,0,0,85,24
llama3_1_8b,D06,deception,reverse,history,1,R,rule,-1,-1,0,0,0,90,24
llama3_1_8b,D06,deception,reverse,history,2,C4,commitment,-1,-1,0,0,0,80,39
llama3_1_8b,D06,deception,reverse,history,2,C3,commitment,-1,-1,0,0,0,85,37
llama3_1_8b,D06,deception,reverse,history,2,C2,commitment,-1,-1,0,0,0,80,24
llama3_1_8b,D06,deception,reverse,history,2,C1,commitment,-1,-1,0,0,0,85,24
llama3_1_8b,D06,deception,reverse,history,2,R,rule,-1,-1,0,0,0,90,24
llama3_1_8b,D06,deception,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,80,39
llama3_1_8b,D06,deception,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,80,39
llama3_1_8b,D06,deception,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,80,39
llama3_1_8b,D06,deception,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,80,35
llama3_1_8b,D06,deception,reverse,no_history,1,R,rule,-2,-1,-1,1,-1,90,34
llama3_1_8b,D06,deception,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,80,39
llama3_1_8b,D06,deception,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,80,39
llama3_1_8b,D06,deception,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,80,39
llama3_1_8b,D06,deception,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,80,35
llama3_1_8b,D06,deception,reverse,no_history,2,R,rule,-2,-1,-1,1,-1,90,34
llama3_1_8b,D07,deception,forward,history,1,R,rule,-2,-2,0,0,0,100,25
llama3_1_8b,D07,deception,forward,history,1,C1,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,forward,history,1,C2,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,forward,history,1,C3,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,forward,history,1,C4,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,forward,history,2,R,rule,-2,-2,0,0,0,100,25
llama3_1_8b,D07,deception,forward,history,2,C1,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,forward,history,2,C2,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,forward,history,2,C3,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,forward,history,2,C4,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,forward,no_history,1,R,rule,-2,-2,0,0,0,100,25
llama3_1_8b,D07,deception,forward,no_history,1,C1,commitment,-2,-2,0,0,0,100,25
llama3_1_8b,D07,deception,forward,no_history,1,C2,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,forward,no_history,1,C3,commitment,-1,-2,1,1,1,80,25
llama3_1_8b,D07,deception,forward,no_history,1,C4,commitment,-2,-2,0,0,-1,100,26
llama3_1_8b,D07,deception,forward,no_history,2,R,rule,-2,-2,0,0,0,100,25
llama3_1_8b,D07,deception,forward,no_history,2,C1,commitment,-2,-2,0,0,0,100,25
llama3_1_8b,D07,deception,forward,no_history,2,C2,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,forward,no_history,2,C3,commitment,-1,-2,1,1,1,80,25
llama3_1_8b,D07,deception,forward,no_history,2,C4,commitment,-2,-2,0,0,-1,100,26
llama3_1_8b,D07,deception,reverse,history,1,C4,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,reverse,history,1,C3,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,reverse,history,1,C2,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,reverse,history,1,C1,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,reverse,history,1,R,rule,-2,-2,0,0,0,100,21
llama3_1_8b,D07,deception,reverse,history,2,C4,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,reverse,history,2,C3,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,reverse,history,2,C2,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,reverse,history,2,C1,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,reverse,history,2,R,rule,-2,-2,0,0,0,100,21
llama3_1_8b,D07,deception,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,reverse,no_history,1,C3,commitment,-1,-2,1,1,1,80,25
llama3_1_8b,D07,deception,reverse,no_history,1,C2,commitment,-2,-2,0,0,-1,100,26
llama3_1_8b,D07,deception,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,100,25
llama3_1_8b,D07,deception,reverse,no_history,1,R,rule,-2,-2,0,0,0,100,25
llama3_1_8b,D07,deception,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,100,26
llama3_1_8b,D07,deception,reverse,no_history,2,C3,commitment,-1,-2,1,1,1,80,25
llama3_1_8b,D07,deception,reverse,no_history,2,C2,commitment,-2,-2,0,0,-1,100,26
llama3_1_8b,D07,deception,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,100,25
llama3_1_8b,D07,deception,reverse,no_history,2,R,rule,-2,-2,0,0,0,100,25
llama3_1_8b,D08,deception,forward,history,1,R,rule,-1,-1,0,0,0,80,32
llama3_1_8b,D08,deception,forward,history,1,C1,commitment,-1,-1,0,0,0,80,23
llama3_1_8b,D08,deception,forward,history,1,C2,commitment,-1,-1,0,0,0,80,23
llama3_1_8b,D08,deception,forward,history,1,C3,commitment,-1,-1,0,0,0,80,23
llama3_1_8b,D08,deception,forward,history,1,C4,commitment,-1,-1,0,0,0,80,23
llama3_1_8b,D08,deception,forward,history,2,R,rule,-1,-1,0,0,0,80,32
llama3_1_8b,D08,deception,forward,history,2,C1,commitment,-1,-1,0,0,0,80,23
llama3_1_8b,D08,deception,forward,history,2,C2,commitment,-1,-1,0,0,0,80,23
llama3_1_8b,D08,deception,forward,history,2,C3,commitment,-1,-1,0,0,0,80,23
llama3_1_8b,D08,deception,forward,history,2,C4,commitment,-1,-1,0,0,0,80,23
llama3_1_8b,D08,deception,forward,no_history,1,R,rule,-1,-1,0,0,0,80,32
llama3_1_8b,D08,deception,forward,no_history,1,C1,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D08,deception,forward,no_history,1,C2,commitment,-1,-1,0,0,0,80,24
llama3_1_8b,D08,deception,forward,no_history,1,C3,commitment,-1,-1,0,0,0,80,31
llama3_1_8b,D08,deception,forward,no_history,1,C4,commitment,-1,-1,0,0,0,80,31
llama3_1_8b,D08,deception,forward,no_history,2,R,rule,-1,-1,0,0,0,80,32
llama3_1_8b,D08,deception,forward,no_history,2,C1,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D08,deception,forward,no_history,2,C2,commitment,-1,-1,0,0,0,80,24
llama3_1_8b,D08,deception,forward,no_history,2,C3,commitment,-1,-1,0,0,0,80,31
llama3_1_8b,D08,deception,forward,no_history,2,C4,commitment,-1,-1,0,0,0,80,31
llama3_1_8b,D08,deception,reverse,history,1,C4,commitment,-1,-1,0,0,0,80,31
llama3_1_8b,D08,deception,reverse,history,1,C3,commitment,-1,-1,0,0,0,85,27
llama3_1_8b,D08,deception,reverse,history,1,C2,commitment,-1,-1,0,0,0,80,22
llama3_1_8b,D08,deception,reverse,history,1,C1,commitment,-1,-1,0,0,0,85,27
llama3_1_8b,D08,deception,reverse,history,1,R,rule,-1,-1,0,0,0,90,27
llama3_1_8b,D08,deception,reverse,history,2,C4,commitment,-1,-1,0,0,0,80,31
llama3_1_8b,D08,deception,reverse,history,2,C3,commitment,-1,-1,0,0,0,85,27
llama3_1_8b,D08,deception,reverse,history,2,C2,commitment,-1,-1,0,0,0,80,22
llama3_1_8b,D08,deception,reverse,history,2,C1,commitment,-1,-1,0,0,0,85,27
llama3_1_8b,D08,deception,reverse,history,2,R,rule,-1,-1,0,0,0,90,27
llama3_1_8b,D08,deception,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,80,31
llama3_1_8b,D08,deception,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,80,31
llama3_1_8b,D08,deception,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,80,24
llama3_1_8b,D08,deception,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D08,deception,reverse,no_history,1,R,rule,-1,-1,0,0,0,80,32
llama3_1_8b,D08,deception,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,80,31
llama3_1_8b,D08,deception,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,80,31
llama3_1_8b,D08,deception,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,80,24
llama3_1_8b,D08,deception,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D08,deception,reverse,no_history,2,R,rule,-1,-1,0,0,0,80,32
llama3_1_8b,D09,deception,forward,history,1,R,rule,-2,-2,0,0,0,90,28
llama3_1_8b,D09,deception,forward,history,1,C1,commitment,-1,-2,1,1,1,80,34
llama3_1_8b,D09,deception,forward,history,1,C2,commitment,-1,-2,1,1,0,85,26
llama3_1_8b,D09,deception,forward,history,1,C3,commitment,-1,-2,1,1,0,78,28
llama3_1_8b,D09,deception,forward,history,1,C4,commitment,-1,-2,1,1,0,82,26
llama3_1_8b,D09,deception,forward,history,2,R,rule,-2,-2,0,0,0,90,28
llama3_1_8b,D09,deception,forward,history,2,C1,commitment,-1,-2,1,1,1,80,34
llama3_1_8b,D09,deception,forward,history,2,C2,commitment,-1,-2,1,1,0,85,26
llama3_1_8b,D09,deception,forward,history,2,C3,commitment,-1,-2,1,1,0,78,28
llama3_1_8b,D09,deception,forward,history,2,C4,commitment,-1,-2,1,1,0,82,26
llama3_1_8b,D09,deception,forward,no_history,1,R,rule,-2,-2,0,0,0,90,28
llama3_1_8b,D09,deception,forward,no_history,1,C1,commitment,-1,-2,1,1,1,80,21
llama3_1_8b,D09,deception,forward,no_history,1,C2,commitment,-1,-2,1,1,0,80,20
llama3_1_8b,D09,deception,forward,no_history,1,C3,commitment,-1,-2,1,1,0,80,24
llama3_1_8b,D09,deception,forward,no_history,1,C4,commitment,-1,-2,1,1,0,80,20
llama3_1_8b,D09,deception,forward,no_history,2,R,rule,-2,-2,0,0,0,90,28
llama3_1_8b,D09,deception,forward,no_history,2,C1,commitment,-1,-2,1,1,1,80,21
llama3_1_8b,D09,deception,forward,no_history,2,C2,commitment,-1,-2,1,1,0,80,20
llama3_1_8b,D09,deception,forward,no_history,2,C3,commitment,-1,-2,1,1,0,80,24
llama3_1_8b,D09,deception,forward,no_history,2,C4,commitment,-1,-2,1,1,0,80,20
llama3_1_8b,D09,deception,reverse,history,1,C4,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D09,deception,reverse,history,1,C3,commitment,-1,-1,0,0,0,85,20
llama3_1_8b,D09,deception,reverse,history,1,C2,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D09,deception,reverse,history,1,C1,commitment,-1,-1,0,0,0,85,20
llama3_1_8b,D09,deception,reverse,history,1,R,rule,-2,-1,-1,1,-1,90,24
llama3_1_8b,D09,deception,reverse,history,2,C4,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D09,deception,reverse,history,2,C3,commitment,-1,-1,0,0,0,85,20
llama3_1_8b,D09,deception,reverse,history,2,C2,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D09,deception,reverse,history,2,C1,commitment,-1,-1,0,0,0,85,20
llama3_1_8b,D09,deception,reverse,history,2,R,rule,-2,-1,-1,1,-1,90,24
llama3_1_8b,D09,deception,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D09,deception,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,80,24
llama3_1_8b,D09,deception,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D09,deception,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,80,21
llama3_1_8b,D09,deception,reverse,no_history,1,R,rule,-2,-1,-1,1,-1,90,28
llama3_1_8b,D09,deception,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D09,deception,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,80,24
llama3_1_8b,D09,deception,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,80,20
llama3_1_8b,D09,deception,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,80,21
llama3_1_8b,D09,deception,reverse,no_history,2,R,rule,-2,-1,-1,1,-1,90,28
llama3_1_8b,D10,deception,forward,history,1,R,rule,-2,-2,0,0,0,90,37
llama3_1_8b,D10,deception,forward,history,1,C1,commitment,-2,-2,0,0,0,95,27
llama3_1_8b,D10,deception,forward,history,1,C2,commitment,-2,-2,0,0,0,95,27
llama3_1_8b,D10,deception,forward,history,1,C3,commitment,-2,-2,0,0,0,95,27
llama3_1_8b,D10,deception,forward,history,1,C4,commitment,-2,-2,0,0,0,95,27
llama3_1_8b,D10,deception,forward,history,2,R,rule,-2,-2,0,0,0,90,37
llama3_1_8b,D10,deception,forward,history,2,C1,commitment,-2,-2,0,0,0,95,27
llama3_1_8b,D10,deception,forward,history,2,C2,commitment,-2,-2,0,0,0,95,27
llama3_1_8b,D10,deception,forward,history,2,C3,commitment,-2,-2,0,0,0,95,27
llama3_1_8b,D10,deception,forward,history,2,C4,commitment,-2,-2,0,0,0,95,27
llama3_1_8b,D10,deception,forward,no_history,1,R,rule,-2,-2,0,0,0,90,37
llama3_1_8b,D10,deception,forward,no_history,1,C1,commitment,-2,-2,0,0,0,90,30
llama3_1_8b,D10,deception,forward,no_history,1,C2,commitment,-2,-2,0,0,0,90,30
llama3_1_8b,D10,deception,forward,no_history,1,C3,commitment,-2,-2,0,0,0,90,30
llama3_1_8b,D10,deception,forward,no_history,1,C4,commitment,-2,-2,0,0,0,90,30
llama3_1_8b,D10,deception,forward,no_history,2,R,rule,-2,-2,0,0,0,90,37
llama3_1_8b,D10,deception,forward,no_history,2,C1,commitment,-2,-2,0,0,0,90,30
llama3_1_8b,D10,deception,forward,no_history,2,C2,commitment,-2,-2,0,0,0,90,30
llama3_1_8b,D10,deception,forward,no_history,2,C3,commitment,-2,-2,0,0,0,90,30
llama3_1_8b,D10,deception,forward,no_history,2,C4,commitment,-2,-2,0,0,0,90,30
llama3_1_8b,D10,deception,reverse,history,1,C4,commitment,-2,-2,0,0,0,90,30
llama3_1_8b,D10,deception,reverse,history,1,C3,commitment,-2,-2,0,0,0,95,30
llama3_1_8b,D10,deception,reverse,history,1,C2,commitment,-2,-2,0,0,0,95,30
llama3_1_8b,D10,deception,reverse,history,1,C1,commitment,-2,-2,0,0,0,95,30
llama3_1_8b,D10,deception,reverse,history,1,R,rule,-2,-2,0,0,0,100,24
